Date,Actual_Price_USD
2023-12-18,0.612529993057251
2023-12-19,0.6054559946060181
2023-12-20,0.6173189878463745
2023-12-21,0.6239100098609924
2023-12-22,0.6254019737243652
2023-12-23,0.6202049851417542
2023-12-24,0.6135179996490479
2023-12-25,0.6463369727134705
2023-12-26,0.6223689913749695
2023-12-27,0.6348559856414795
2023-12-28,0.6349980235099792
2023-12-29,0.6234019994735718
2023-12-30,0.6218439936637878
2023-12-31,0.6149410009384155
2024-01-01,0.6300820112228394
2024-01-02,0.6253629922866821
2024-01-03,0.5825799703598022
2024-01-04,0.5882260203361511
2024-01-05,0.5764859914779663
2024-01-06,0.5685120224952698
2024-01-07,0.5517410039901733
2024-01-08,0.5779229998588562
2024-01-09,0.5666329860687256
2024-01-10,0.5999889969825745
2024-01-11,0.6020950078964233
2024-01-12,0.5702990293502808
2024-01-13,0.575078010559082
2024-01-14,0.5762330293655396
2024-01-15,0.5759199857711792
2024-01-16,0.5759469866752625
2024-01-17,0.5679730176925659
2024-01-18,0.5519070029258728
2024-01-19,0.5442559719085693
2024-01-20,0.5531259775161743
2024-01-21,0.546110987663269
2024-01-22,0.5267159938812256
2024-01-23,0.5177369713783264
2024-01-24,0.5179880261421204
2024-01-25,0.5136060118675232
2024-01-26,0.5321890115737915
2024-01-27,0.5302600264549255
2024-01-28,0.5240939855575562
2024-01-29,0.5350900292396545
2024-01-30,0.5106980204582214
2024-01-31,0.5031930208206177
2024-02-01,0.5058590173721313
2024-02-02,0.5104119777679443
2024-02-03,0.5189390182495117
2024-02-04,0.5032879710197449
2024-02-05,0.5062440037727356
2024-02-06,0.5051530003547668
2024-02-07,0.5137889981269836
2024-02-08,0.5145289897918701
2024-02-09,0.5260310173034668
2024-02-10,0.5241119861602783
2024-02-11,0.5260840058326721
2024-02-12,0.5318970084190369
2024-02-13,0.5248349905014038
2024-02-14,0.5384010076522827
2024-02-15,0.5627549886703491
2024-02-16,0.5649600028991699
2024-02-17,0.5498859882354736
2024-02-18,0.5569030046463013
2024-02-19,0.5625969767570496
2024-02-20,0.5629220008850098
2024-02-21,0.5490040183067322
2024-02-22,0.540913999080658
2024-02-23,0.5345339775085449
2024-02-24,0.545117974281311
2024-02-25,0.5424249768257141
2024-02-26,0.5514050126075745
2024-02-27,0.5862579941749573
2024-02-28,0.5758110284805298
2024-02-29,0.5863249897956848
2024-03-01,0.6018900275230408
2024-03-02,0.64485102891922
2024-03-03,0.6270719766616821
2024-03-04,0.6501330137252808
2024-03-05,0.5929009914398193
2024-03-06,0.6122530102729797
2024-03-07,0.6286240220069885
2024-03-08,0.6219549775123596
2024-03-09,0.6218050122261047
2024-03-10,0.6084319949150085
2024-03-11,0.7180359959602356
2024-03-12,0.6882089972496033
2024-03-13,0.6909499764442444
2024-03-14,0.669966995716095
2024-03-15,0.6337370276451111
2024-03-16,0.6030600070953369
2024-03-17,0.6192319989204407
2024-03-18,0.6475650072097778
2024-03-19,0.5844410061836243
2024-03-20,0.6121619939804077
2024-03-21,0.6406909823417664
2024-03-22,0.6109489798545837
2024-03-23,0.6175959706306458
2024-03-24,0.6329500079154968
2024-03-25,0.6410340070724487
2024-03-26,0.6322529911994934
2024-03-27,0.6119639873504639
2024-03-28,0.6245539784431458
2024-03-29,0.6307500004768372
2024-03-30,0.6218360066413879
2024-03-31,0.6292250156402588
2024-04-01,0.6112579703330994
2024-04-02,0.5854660272598267
2024-04-03,0.5749170184135437
2024-04-04,0.5936560034751892
2024-04-05,0.5875229835510254
2024-04-06,0.5933399796485901
2024-04-07,0.59483402967453
2024-04-08,0.6154900193214417
2024-04-09,0.6138169765472412
2024-04-10,0.6175609827041626
2024-04-11,0.6088799834251404
2024-04-12,0.5484139919281006
2024-04-13,0.4808189868927002
2024-04-14,0.5042579770088196
2024-04-15,0.4977310001850128
2024-04-16,0.49669501185417175
2024-04-17,0.4948410093784332
2024-04-18,0.5029829740524292
2024-04-19,0.503786027431488
2024-04-20,0.5292930006980896
2024-04-21,0.5246800184249878
2024-04-22,0.556833028793335
2024-04-23,0.5451589822769165
2024-04-24,0.5274040102958679
2024-04-25,0.5255119800567627
2024-04-26,0.5261120200157166
2024-04-27,0.5177749991416931
2024-04-28,0.5103769898414612
2024-04-29,0.5154320001602173
2024-04-30,0.50006502866745
2024-05-01,0.5170000195503235
2024-05-02,0.5183290243148804
2024-05-03,0.5318940281867981
2024-05-04,0.5304049849510193
2024-05-05,0.5297840237617493
2024-05-06,0.5405470132827759
2024-05-07,0.5247439742088318
2024-05-08,0.5172299742698669
2024-05-09,0.521028995513916
2024-05-10,0.5023379921913147
2024-05-11,0.5059750080108643
2024-05-12,0.49947500228881836
2024-05-13,0.5049020051956177
2024-05-14,0.49988698959350586
2024-05-15,0.5190039873123169
2024-05-16,0.5156980156898499
2024-05-17,0.5238040089607239
2024-05-18,0.5213900208473206
2024-05-19,0.5096610188484192
2024-05-20,0.5373330116271973
2024-05-21,0.5369830131530762
2024-05-22,0.5265100002288818
2024-05-23,0.5282859802246094
2024-05-24,0.5357530117034912
2024-05-25,0.5418090224266052
2024-05-26,0.5282109975814819
2024-05-27,0.5337719917297363
2024-05-28,0.5282350182533264
2024-05-29,0.523248016834259
2024-05-30,0.5188609957695007
2024-05-31,0.517799973487854
2024-06-01,0.5183129906654358
2024-06-02,0.5134819746017456
2024-06-03,0.5200999975204468
2024-06-04,0.5257650017738342
2024-06-05,0.5257109999656677
2024-06-06,0.5215780138969421
2024-06-07,0.4989509880542755
2024-06-08,0.4931449890136719
2024-06-09,0.49858298897743225
2024-06-10,0.4966279864311218
2024-06-11,0.480320006608963
2024-06-12,0.49154001474380493
2024-06-13,0.4770050048828125
2024-06-14,0.47427499294281006
2024-06-15,0.49069100618362427
2024-06-16,0.4888319969177246
2024-06-17,0.5051599740982056
2024-06-18,0.49094799160957336
2024-06-19,0.49324101209640503
2024-06-20,0.4887160062789917
2024-06-21,0.4889560043811798
2024-06-22,0.4866209924221039
2024-06-23,0.4794889986515045
2024-06-24,0.47414299845695496
2024-06-25,0.4756850004196167
2024-06-26,0.46959999203681946
2024-06-27,0.47465500235557556
2024-06-28,0.4708850085735321
2024-06-29,0.471994012594223
2024-06-30,0.4754830002784729
2024-07-01,0.4766409993171692
2024-07-02,0.48451998829841614
2024-07-03,0.4667600095272064
2024-07-04,0.43357399106025696
2024-07-05,0.42549198865890503
2024-07-06,0.44905298948287964
2024-07-07,0.4198229908943176
2024-07-08,0.4314799904823303
2024-07-09,0.435916006565094
2024-07-10,0.4390380084514618
2024-07-11,0.4490410089492798
2024-07-12,0.4747300148010254
2024-07-13,0.526328980922699
2024-07-14,0.52286297082901
2024-07-15,0.5378779768943787
2024-07-16,0.5793759822845459
2024-07-17,0.6264860033988953
2024-07-18,0.5695739984512329
2024-07-19,0.5737519860267639
2024-07-20,0.5946509838104248
2024-07-21,0.5974670052528381
2024-07-22,0.6076369881629944
2024-07-23,0.5974569916725159
2024-07-24,0.6188430190086365
2024-07-25,0.5998160243034363
2024-07-26,0.6040679812431335
2024-07-27,0.5967950224876404
2024-07-28,0.601947009563446
2024-07-29,0.6020860075950623
2024-07-30,0.6278769969940186
2024-07-31,0.6239389777183533
2024-08-01,0.5964639782905579
2024-08-02,0.5607709884643555
2024-08-03,0.5563910007476807
2024-08-04,0.5233960151672363
2024-08-05,0.48946601152420044
2024-08-06,0.5056970119476318
2024-08-07,0.6008099913597107
2024-08-08,0.6175770163536072
2024-08-09,0.5811529755592346
2024-08-10,0.585578978061676
2024-08-11,0.5529320240020752
2024-08-12,0.5687680244445801
2024-08-13,0.576399028301239
2024-08-14,0.5691919922828674
2024-08-15,0.5609549880027771
2024-08-16,0.564516007900238
2024-08-17,0.5663189888000488
2024-08-18,0.5638750195503235
2024-08-19,0.5986059904098511
2024-08-20,0.5944280028343201
2024-08-21,0.6002749800682068
2024-08-22,0.5976009964942932
2024-08-23,0.6112390160560608
2024-08-24,0.6131100058555603
2024-08-25,0.6001840233802795
2024-08-26,0.5874699950218201
2024-08-27,0.5675539970397949
2024-08-28,0.5698500275611877
2024-08-29,0.5620549917221069
2024-08-30,0.5670310258865356
2024-08-31,0.5663130283355713
2024-09-01,0.5479900240898132
2024-09-02,0.5675870180130005
2024-09-03,0.5573909878730774
2024-09-04,0.5581759810447693
2024-09-05,0.5441960096359253
2024-09-06,0.5213469862937927
2024-09-07,0.5250920057296753
2024-09-08,0.5292909741401672
2024-09-09,0.5396379828453064
2024-09-10,0.5410779714584351
2024-09-11,0.5353119969367981
2024-09-12,0.5625759959220886
2024-09-13,0.5731490254402161
2024-09-14,0.5961989760398865
2024-09-15,0.5709750056266785
2024-09-16,0.585407018661499
2024-09-17,0.5845019817352295
2024-09-18,0.585250973701477
2024-09-19,0.5873709917068481
2024-09-20,0.5851709842681885
2024-09-21,0.5981410145759583
2024-09-22,0.5876209735870361
2024-09-23,0.5850650072097778
2024-09-24,0.591543972492218
2024-09-25,0.5835409760475159
2024-09-26,0.5904210209846497
2024-09-27,0.5889269709587097
2024-09-28,0.6148009896278381
2024-09-29,0.6419469714164734
2024-09-30,0.6114919781684875
2024-10-01,0.5975300073623657
2024-10-02,0.5398309826850891
2024-10-03,0.5219529867172241
2024-10-04,0.5343409776687622
2024-10-05,0.5294960141181946
2024-10-06,0.5335919857025146
2024-10-07,0.5299339890480042
2024-10-08,0.5308679938316345
2024-10-09,0.5243319869041443
2024-10-10,0.529977023601532
2024-10-11,0.5382969975471497
2024-10-12,0.5395600199699402
2024-10-13,0.5315399765968323
2024-10-14,0.5480210185050964
2024-10-15,0.5414519906044006
2024-10-16,0.5480449795722961
2024-10-17,0.5436580181121826
2024-10-18,0.5465409755706787
2024-10-19,0.5442569851875305
2024-10-20,0.547652006149292
2024-10-21,0.5448629856109619
2024-10-22,0.5333790183067322
2024-10-23,0.525210976600647
2024-10-24,0.5317609906196594
2024-10-25,0.5019189715385437
2024-10-26,0.5127609968185425
2024-10-27,0.516381025314331
2024-10-28,0.5192270278930664
2024-10-29,0.5279160141944885
2024-10-30,0.5229740142822266
2024-10-31,0.5092369914054871
2024-11-01,0.5128679871559143
2024-11-02,0.509850025177002
2024-11-03,0.5029309988021851
2024-11-04,0.5032259821891785
2024-11-05,0.5140290260314941
2024-11-06,0.5424270033836365
2024-11-07,0.5547320246696472
2024-11-08,0.554078996181488
2024-11-09,0.559486985206604
2024-11-10,0.589381992816925
2024-11-11,0.6204670071601868
2024-11-12,0.7076990008354187
2024-11-13,0.6902880072593689
2024-11-14,0.7730069756507874
2024-11-15,0.8920909762382507
2024-11-16,1.119089961051941
2024-11-17,1.0543349981307983
2024-11-18,1.1179360151290894
2024-11-19,1.1019469499588013
2024-11-20,1.102301001548767
2024-11-21,1.2503520250320435
2024-11-22,1.4690190553665161
2024-11-23,1.469007968902588
2024-11-24,1.4324109554290771
2024-11-25,1.415423035621643
2024-11-26,1.4013229608535767
2024-11-27,1.4728120565414429
2024-11-28,1.5413429737091064
2024-11-29,1.7967309951782227
2024-11-30,1.94412100315094
2024-12-01,2.320223093032837
2024-12-02,2.7138049602508545
2024-12-03,2.525527000427246
2024-12-04,2.3544440269470215
2024-12-05,2.295206069946289
2024-12-06,2.424736976623535
2024-12-07,2.616624116897583
2024-12-08,2.6083478927612305
2024-12-09,2.218951940536499
2024-12-10,2.3691599369049072
2024-12-11,2.4000699520111084
2024-12-12,2.3427700996398926
2024-12-13,2.421319007873535
2024-12-14,2.398705005645752
2024-12-15,2.4469499588012695
2024-12-16,2.4886579513549805
2024-12-17,2.565190076828003
2024-12-18,2.3033180236816406
2024-12-19,2.2488911151885986
2024-12-20,2.276885986328125
2024-12-21,2.238111972808838
2024-12-22,2.1993319988250732
2024-12-23,2.2572619915008545
2024-12-24,2.3246240615844727
2024-12-25,2.2959699630737305
2024-12-26,2.154339075088501
2024-12-27,2.1416499614715576
2024-12-28,2.180824041366577
2024-12-29,2.093179941177368
2024-12-30,2.0575709342956543
2024-12-31,2.0801279544830322
2025-01-01,2.322340965270996
2025-01-02,2.403369903564453
2025-01-03,2.4528961181640625
2025-01-04,2.4195950031280518
2025-01-05,2.3997271060943604
2025-01-06,2.418807029724121
2025-01-07,2.2723500728607178
2025-01-08,2.375304937362671
2025-01-09,2.275212049484253
2025-01-10,2.343251943588257
2025-01-11,2.576770067214966
2025-01-12,2.5063140392303467
2025-01-13,2.522934913635254
2025-01-14,2.669132947921753
2025-01-15,3.155057907104492
2025-01-16,3.245539903640747
2025-01-17,3.2986350059509277
2025-01-18,3.2740190029144287
2025-01-19,2.954716920852661
2025-01-20,3.09983491897583
2025-01-21,3.1693999767303467
2025-01-22,3.171104907989502
2025-01-23,3.1198909282684326
2025-01-24,3.103482961654663
2025-01-25,3.109705924987793
2025-01-26,3.0262279510498047
2025-01-27,3.053184986114502
2025-01-28,3.06112003326416
2025-01-29,3.068294048309326
2025-01-30,3.1310689449310303
2025-01-31,3.0354199409484863
2025-02-01,2.8844690322875977
2025-02-02,2.5797948837280273
2025-02-03,2.7011559009552
2025-02-04,2.5354249477386475
2025-02-05,2.382314920425415
2025-02-06,2.3268799781799316
2025-02-07,2.393583059310913
2025-02-08,2.4243760108947754
2025-02-09,2.396939992904663
2025-02-10,2.422696113586426
2025-02-11,2.4142160415649414
2025-02-12,2.472835063934326
2025-02-13,2.5625150203704834
2025-02-14,2.7401959896087646
2025-02-15,2.76157808303833
2025-02-16,2.7278249263763428
2025-02-17,2.658273935317993
2025-02-18,2.558877944946289
2025-02-19,2.7408010959625244
2025-02-20,2.6908280849456787
2025-02-21,2.5701398849487305
2025-02-22,2.5757060050964355
2025-02-23,2.5770199298858643
2025-02-24,2.2779290676116943
2025-02-25,2.3207170963287354
2025-02-26,2.1924350261688232
2025-02-27,2.198647975921631
2025-02-28,2.145595073699951
2025-03-01,2.190603017807007
2025-03-02,2.9369421005249023
2025-03-03,2.385741949081421
2025-03-04,2.455146074295044
2025-03-05,2.500509023666382
2025-03-06,2.601728916168213
2025-03-07,2.3816239833831787
2025-03-08,2.323438882827759
2025-03-09,2.1345760822296143
2025-03-10,2.018294095993042
2025-03-11,2.1669158935546875
2025-03-12,2.240755081176758
2025-03-13,2.2510080337524414
2025-03-14,2.356442928314209
2025-03-15,2.393238067626953
2025-03-16,2.2978670597076416
2025-03-17,2.3406379222869873
2025-03-18,2.2869598865509033
2025-03-19,2.5458409786224365
2025-03-20,2.434674024581909
2025-03-21,2.3792779445648193
2025-03-22,2.369823932647705
2025-03-23,2.435492992401123
2025-03-24,2.448162078857422
2025-03-25,2.451349973678589
2025-03-26,2.349087953567505
2025-03-27,2.3382740020751953
2025-03-28,2.204137086868286
2025-03-29,2.139949083328247
2025-03-30,2.1361429691314697
2025-03-31,2.0898969173431396
2025-04-01,2.139611005783081
2025-04-02,2.025067090988159
2025-04-03,2.062467098236084
2025-04-04,2.128959894180298
2025-04-05,2.143731117248535
2025-04-06,1.917894959449768
2025-04-07,1.8977539539337158
2025-04-08,1.7945679426193237
2025-04-09,2.0517380237579346
2025-04-10,1.9664820432662964
2025-04-11,2.0238869190216064
2025-04-12,2.1586201190948486
2025-04-13,2.120198965072632
2025-04-14,2.12675404548645
2025-04-15,2.0885488986968994
2025-04-16,2.0832419395446777
2025-04-17,2.0664150714874268
2025-04-18,2.0635271072387695
2025-04-19,2.08732008934021
2025-04-20,2.0770010948181152
2025-04-21,2.085515022277832
2025-04-22,2.215472936630249
2025-04-23,2.217355966567993
2025-04-24,2.2045440673828125
2025-04-25,2.183053970336914
2025-04-26,2.1931889057159424
2025-04-27,2.256237030029297
2025-04-28,2.295137882232666
2025-04-29,2.2408010959625244
2025-04-30,2.191556930541992
2025-05-01,2.2141621112823486
2025-05-02,2.2098309993743896
2025-05-03,2.1883668899536133
2025-05-04,2.157794952392578
2025-05-05,2.1356089115142822
2025-05-06,2.1554300785064697
2025-05-07,2.126171112060547
2025-05-08,2.323184013366699
2025-05-09,2.3446710109710693
2025-05-10,2.4720299243927
2025-05-11,2.3665249347686768
2025-05-12,2.54463791847229
2025-05-13,2.586548089981079
2025-05-14,2.5527029037475586
2025-05-15,2.3803670406341553
2025-05-16,2.38098406791687
2025-05-17,2.3543639183044434
2025-05-18,2.434170961380005
2025-05-19,2.3813788890838623
2025-05-20,2.356755018234253
2025-05-21,2.398926019668579
2025-05-22,2.429795026779175
2025-05-23,2.294321060180664
2025-05-24,2.3328700065612793
2025-05-25,2.342974901199341
2025-05-26,2.3106610774993896
2025-05-27,2.318671941757202
2025-05-28,2.2742528915405273
2025-05-29,2.244246006011963
2025-05-30,2.138633966445923
2025-05-31,2.1750600337982178
2025-06-01,2.1791839599609375
2025-06-02,2.1977550983428955
2025-06-03,2.2468440532684326
2025-06-04,2.202310085296631
2025-06-05,2.0976340770721436
2025-06-06,2.1624059677124023
2025-06-07,2.1785459518432617
2025-06-08,2.2654950618743896
2025-06-09,2.3203749656677246
2025-06-10,2.3052849769592285
2025-06-11,2.2708730697631836
2025-06-12,2.1947689056396484
2025-06-13,2.1490299701690674
2025-06-14,2.1414060592651367
2025-06-15,2.1671769618988037
2025-06-16,2.241771936416626
2025-06-17,2.1607139110565186
2025-06-18,2.1696650981903076
2025-06-19,2.165937900543213
2025-06-20,2.120347023010254
2025-06-21,2.057558059692383
2025-06-22,2.0140280723571777
2025-06-23,2.166309118270874
2025-06-24,2.1908159255981445
2025-06-25,2.1858720779418945
2025-06-26,2.1058549880981445
2025-06-27,2.1426188945770264
2025-06-28,2.1860439777374268
2025-06-29,2.2070729732513428
2025-06-30,2.2387499809265137
2025-07-01,2.1721949577331543
2025-07-02,2.233768939971924
2025-07-03,2.257658004760742
2025-07-04,2.2211389541625977
2025-07-05,2.218522071838379
2025-07-06,2.272541046142578
2025-07-07,2.274077892303467
2025-07-08,2.3112339973449707
2025-07-09,2.4056360721588135
2025-07-10,2.5466830730438232
2025-07-11,2.7348639965057373
2025-07-12,2.737636089324951
2025-07-13,2.8359410762786865
2025-07-14,2.954977035522461
2025-07-15,2.918951988220215
2025-07-16,3.041404962539673
2025-07-17,3.495129108428955
2025-07-18,3.4182119369506836
2025-07-19,3.429405927658081
2025-07-20,3.459528923034668
2025-07-21,3.55576491355896
2025-07-22,3.551676034927368
2025-07-23,3.1849300861358643
2025-07-24,3.143894910812378
2025-07-25,3.1417200565338135
2025-07-26,3.167534112930298
2025-07-27,3.2412819862365723
2025-07-28,3.11584210395813
2025-07-29,3.1284310817718506
2025-07-30,3.0983760356903076
2025-07-31,3.025170087814331
2025-08-01,2.96459698677063
2025-08-02,2.766371965408325
2025-08-03,2.9495439529418945
2025-08-04,3.072809934616089
2025-08-05,2.963747978210449
2025-08-06,2.9918880462646484
2025-08-07,3.3182079792022705
2025-08-08,3.2871201038360596
2025-08-09,3.2278831005096436
2025-08-10,3.1878559589385986
2025-08-11,3.134514093399048
2025-08-12,3.2665059566497803
2025-08-13,3.2805910110473633
2025-08-14,3.083522081375122
2025-08-15,3.078666925430298
2025-08-16,3.108139991760254
2025-08-17,3.089040994644165
2025-08-18,3.0614829063415527
2025-08-19,2.852924108505249
2025-08-20,2.950748920440674
2025-08-21,2.8504741191864014
2025-08-22,3.075773000717163
2025-08-23,3.0462141036987305
2025-08-24,3.0258688926696777
2025-08-25,2.861272096633911
2025-08-26,3.0122179985046387
2025-08-27,2.966618061065674
2025-08-28,2.967094898223877
2025-08-29,2.8219571113586426
2025-08-30,2.818186044692993
2025-08-31,2.7766408920288086
2025-09-01,2.753695011138916
2025-09-02,2.861859083175659
2025-09-03,2.8448948860168457
2025-09-04,2.795828104019165
2025-09-05,2.8162479400634766
2025-09-06,2.810854911804199
2025-09-07,2.8785619735717773
2025-09-08,2.9704010486602783
2025-09-09,2.9466140270233154
2025-09-10,2.98170804977417
2025-09-11,3.0409340858459473
2025-09-12,3.1076419353485107
2025-09-13,3.121467113494873
2025-09-14,3.032525062561035
2025-09-15,2.9971089363098145
2025-09-16,3.038494110107422
2025-09-17,3.084991931915283
2025-09-18,3.0762689113616943
2025-09-19,2.991852045059204
2025-09-20,2.97891902923584
2025-09-21,2.9734089374542236
2025-09-22,2.8530099391937256
2025-09-23,2.8281569480895996
2025-09-24,2.928035020828247
2025-09-25,2.742319107055664
2025-09-26,2.7858119010925293
2025-09-27,2.807734966278076
2025-09-28,2.8665859699249268
2025-09-29,2.8826920986175537
2025-09-30,2.846930980682373
2025-10-01,2.9472780227661133
2025-10-02,3.0393240451812744
2025-10-03,3.0408809185028076
2025-10-04,2.969348907470703
2025-10-05,2.9706408977508545
2025-10-06,2.9907169342041016
2025-10-07,2.855971097946167
2025-10-08,2.8808040618896484
2025-10-09,2.8049099445343018
2025-10-10,2.3585970401763916
2025-10-11,2.385982036590576
2025-10-12,2.5349578857421875
2025-10-13,2.6064999103546143
2025-10-14,2.505660057067871
2025-10-15,2.412666082382202
2025-10-16,2.3290679454803467
2025-10-17,2.294239044189453
2025-10-18,2.3605101108551025
2025-10-19,2.390631914138794
2025-10-20,2.4934189319610596
2025-10-21,2.4242711067199707
2025-10-22,2.3638620376586914
2025-10-23,2.3951499462127686
2025-10-24,2.507473945617676
2025-10-25,2.596446990966797
2025-10-26,2.645145893096924
2025-10-27,2.634629964828491
2025-10-28,2.6059770584106445
2025-10-29,2.552021026611328
2025-10-30,2.4397149085998535
2025-10-31,2.508733034133911
2025-11-01,2.505173921585083
2025-11-02,2.529094934463501
2025-11-03,2.309377908706665
2025-11-04,2.210616111755371
2025-11-05,2.3452250957489014
2025-11-06,2.210848093032837
2025-11-07,2.3141629695892334
2025-11-08,2.2848949432373047
2025-11-09,2.367656946182251
2025-11-10,2.526365041732788
2025-11-11,2.391724109649658
2025-11-12,2.3868958950042725
2025-11-13,2.3311400413513184
2025-11-14,2.2439820766448975
2025-11-15,2.235245943069458
2025-11-16,2.216609001159668
2025-11-17,2.162097930908203
2025-11-18,2.2164790630340576
2025-11-19,2.1076180934906006
2025-11-20,1.9987870454788208
2025-11-21,1.9504029750823975
2025-11-22,1.9497510194778442
2025-11-23,2.046264886856079
2025-11-24,2.2258780002593994
2025-11-25,2.1985440254211426
2025-11-26,2.2242848873138428
2025-11-27,2.200824022293091
2025-11-28,2.1806480884552
2025-11-29,2.2033770084381104
2025-11-30,2.1609671115875244
2025-12-01,2.0309159755706787
2025-12-02,2.155522108078003
2025-12-03,2.2019059658050537
2025-12-04,2.097172975540161
2025-12-05,2.037606954574585
2025-12-06,2.0326199531555176
2025-12-07,2.0434200763702393
2025-12-08,2.073106050491333
2025-12-09,2.1084249019622803
2025-12-10,2.0433449745178223
2025-12-11,2.035507917404175
2025-12-12,2.0091450214385986
2025-12-13,2.023993968963623
2025-12-14,1.979287028312683
2025-12-15,1.8986730575561523
